UO_Cadastradora_Codigo,UO_Cadastradora_Nome,UO_Devedora_Codigo,UO_Devedora_Nome,Ano,Precatorio,Tipo_Causa,Valor_RS,conciliacao_status,conciliacao_tipo,cnj_processo_execucao,cnj_processo_originario,cnj_candidato,match_metodo,cnpj_entidade_devedora,causa_provavel,tribunal_cobertura,siop_chave,siop_tribunal,siop_data_ajuizamento,siop_data_autuacao,siop_tipo_despesa,siop_tributario,siop_natureza_despesa,siop_valor_original,siop_valor_atualizado,siop_fundef,siop_anos_decorridos,siop_class_tempo,siop_class_nfgc,siop_faixa_valor,siop_match_status
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1668514120254010000,Reajuste da Tabela do SUS - Saúde - Serviços - Administrativo,110795907,NAO_IDENTIFICADO,PENDENTE,,,0166851-41.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0923237,Tribunal Regional Federal da 5a. Região,"2003-11-03 00:00:00,000","2025-04-01 00:00:00,000",41,Não,33909100,1107680.53,1142598.7297427016,Fundef,21,20 anos ou mais,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.0%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1248539320254010000,Reajuste da tabela do SUS,109959684,NAO_IDENTIFICADO,PENDENTE,,,0124853-93.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0827796,Tribunal Regional Federal da 2a. Região,"2006-02-14 00:00:00,000","2025-02-07 00:00:00,000",11,Não,31909100,1099312.79,1133967.2075340219,Não Fundef,18,De 15 até 20 anos,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.0%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1325879520254010000,Incentivos fiscais - Crédito Tributário - Direito Tributário,103971017,NAO_IDENTIFICADO,PENDENTE,,,0132587-95.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0920656,Tribunal Regional Federal da 5a. Região,"1997-09-25 00:00:00,000","2025-03-28 00:00:00,000",11,Não,31909100,1039694.77,1072469.8063638713,Não Fundef,27,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.0%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1668497120254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,99028489,NAO_IDENTIFICADO,PENDENTE,,,0166849-71.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0920467,Tribunal Regional Federal da 5a. Região,"2003-11-03 00:00:00,000","2025-03-27 00:00:00,000",41,Não,33909100,9604468.2,9907236.6697410233,Fundef,21,20 anos ou mais,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-2.0%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1152430420254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,91790105,NAO_IDENTIFICADO,PENDENTE,,,0115243-04.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0798052,Tribunal Regional Federal da 1a. Região,"2017-02-21 00:00:00,000","2025-02-18 00:00:00,000",41,Não,33909100,8786946.6,9063943.7559464462,Fundef,7,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-0.7%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,5500658520244010000,Competência da Justiça Federal - Competência - Jurisdição e Competência - DIREITO,91601009,NAO_IDENTIFICADO,PENDENTE,,,0550065-85.2024.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0798052,Tribunal Regional Federal da 1a. Região,"2017-02-21 00:00:00,000","2025-02-18 00:00:00,000",41,Não,33909100,8786946.6,9063943.7559464462,Fundef,7,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_4.1%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1649599720254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,87571875,NAO_IDENTIFICADO,PENDENTE,,,0164959-97.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0798052,Tribunal Regional Federal da 1a. Região,"2017-02-21 00:00:00,000","2025-02-18 00:00:00,000",41,Não,33909100,8786946.6,9063943.7559464462,Fundef,7,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-4.7%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,180421220254019000,EXCLUSÃO DE ICMS - BASE DE CÁLCULO - CRÉDITO TRIBUTÁRIO,86518927,NAO_IDENTIFICADO,PENDENTE,,,0018042-12.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0914409,Tribunal Regional Federal da 4a. Região,"2022-05-17 00:00:00,000","2024-11-29 00:00:00,000",21,Sim,33909100,8578566.1,8848994.32950564,Não Fundef,2,Até 5 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.8%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1646663020254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,86269765,NAO_IDENTIFICADO,PENDENTE,,,0164666-30.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0798052,Tribunal Regional Federal da 1a. Região,"2017-02-21 00:00:00,000","2025-02-18 00:00:00,000",41,Não,33909100,8786946.6,9063943.7559464462,Fundef,7,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-3.1%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1651686620254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,85987511,NAO_IDENTIFICADO,PENDENTE,,,0165168-66.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0798052,Tribunal Regional Federal da 1a. Região,"2017-02-21 00:00:00,000","2025-02-18 00:00:00,000",41,Não,33909100,8786946.6,9063943.7559464462,Fundef,7,De 5 até 10 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-2.8%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,180412720254019000,EXCLUSÃO DE ICMS - BASE DE CÁLCULO - CRÉDITO TRIBUTÁRIO,84132420,NAO_IDENTIFICADO,PENDENTE,,,0018041-27.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0914409,Tribunal Regional Federal da 4a. Região,"2022-05-17 00:00:00,000","2024-11-29 00:00:00,000",21,Sim,33909100,8578566.1,8848994.32950564,Não Fundef,2,Até 5 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_2.0%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,4908602820244010000,MULTAS E DEMAIS SANÇÕES - DÍVIDA ATIVA NÃO-TRIBUTÁRIA,82535490,NAO_IDENTIFICADO,PENDENTE,,,0490860-28.2024.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0891852,Tribunal Regional Federal da 4a. Região,"2023-11-14 00:00:00,000","2025-03-31 00:00:00,000",21,Sim,33909100,8171549.7,8429147.2625679858,Não Fundef,1,Até 5 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_1.0%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,5500640320244010000,Competência da Justiça Federal - Competência - Jurisdição e Competência - DIREITO,81145838,NAO_IDENTIFICADO,PENDENTE,,,0550064-03.2024.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0891852,Tribunal Regional Federal da 4a. Região,"2023-11-14 00:00:00,000","2025-03-31 00:00:00,000",21,Sim,33909100,8171549.7,8429147.2625679858,Não Fundef,1,Até 5 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.7%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1151763920254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,74370547,NAO_IDENTIFICADO,PENDENTE,,,0115176-39.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0807912,Tribunal Regional Federal da 1a. Região,"1986-06-09 00:00:00,000","2025-03-31 00:00:00,000",21,Não,33909100,7557924.3,7796178.1134416955,Não Fundef,38,20 anos ou mais,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_1.6%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,5233397420244010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,73815684,NAO_IDENTIFICADO,PENDENTE,,,0523339-74.2024.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0807912,Tribunal Regional Federal da 1a. Região,"1986-06-09 00:00:00,000","2025-03-31 00:00:00,000",21,Não,33909100,7557924.3,7796178.1134416955,Não Fundef,38,20 anos ou mais,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_2.4%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,5887688520244010000,Reajuste da Tabela do SUS - Saúde - Serviços - Administrativo,72922521,NAO_IDENTIFICADO,PENDENTE,,,0588768-85.2024.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0807912,Tribunal Regional Federal da 1a. Região,"1986-06-09 00:00:00,000","2025-03-31 00:00:00,000",21,Não,33909100,7557924.3,7796178.1134416955,Não Fundef,38,20 anos ou mais,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_3.6%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1331733520254010000,PIS - Contribuição Social - Contribuições - Direito Tributário,71595129,NAO_IDENTIFICADO,PENDENTE,,,0133173-35.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0807912,Tribunal Regional Federal da 1a. Região,"1986-06-09 00:00:00,000","2025-03-31 00:00:00,000",21,Não,33909100,7557924.3,7796178.1134416955,Não Fundef,38,20 anos ou mais,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_5.6%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1671918220254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,68399404,NAO_IDENTIFICADO,PENDENTE,,,0167191-82.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0887848,Tribunal Regional Federal da 4a. Região,"2007-01-12 00:00:00,000","2025-03-19 00:00:00,000",21,Sim,33909100,6475219.8,6679342.7508243648,Não Fundef,18,De 15 até 20 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_5.3%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1250842320254010000,Princípio da Seletividade,67358231,NAO_IDENTIFICADO,PENDENTE,,,0125084-23.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0887848,Tribunal Regional Federal da 4a. Região,"2007-01-12 00:00:00,000","2025-03-19 00:00:00,000",21,Sim,33909100,6475219.8,6679342.7508243648,Não Fundef,18,De 15 até 20 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_3.9%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1667579320254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,65990331,NAO_IDENTIFICADO,PENDENTE,,,0166757-93.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0887848,Tribunal Regional Federal da 4a. Região,"2007-01-12 00:00:00,000","2025-03-19 00:00:00,000",21,Sim,33909100,6475219.8,6679342.7508243648,Não Fundef,18,De 15 até 20 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_1.9%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,4451533720244010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,64736177,NAO_IDENTIFICADO,PENDENTE,,,0445153-37.2024.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0887848,Tribunal Regional Federal da 4a. Região,"2007-01-12 00:00:00,000","2025-03-19 00:00:00,000",21,Sim,33909100,6475219.8,6679342.7508243648,Não Fundef,18,De 15 até 20 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.0%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1250833820254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,62874635,NAO_IDENTIFICADO,PENDENTE,,,0125083-38.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0839559,Tribunal Regional Federal da 2a. Região,"1991-03-25 00:00:00,000","2025-04-02 00:00:00,000",21,Sim,33909100,6240210.5,6436925.0858160965,Não Fundef,34,20 anos ou mais,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.8%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1252002920254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,61710038,NAO_IDENTIFICADO,PENDENTE,,,0125200-29.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0838501,Tribunal Regional Federal da 2a. Região,"1989-06-16 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,6223625.5,6419817.26508661,Não Fundef,35,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.9%
12102,TRF - 1a. Região,49201,INCRA,2026,1656329020254010000,Desapropriação - Intervenção na Propriedade - Administrativo,59514394,NAO_IDENTIFICADO,PENDENTE,,,0165632-90.2025.4.01.9198,,00375972000160,Precatorio de 2025 mas PRC extraidos ate 2022 - nao sincronizado no TRF1 publico,TRF1,0924002,Tribunal Regional Federal da 5a. Região,"2000-09-26 00:00:00,000","2025-04-02 00:00:00,000",21,Não,33909100,4799161.4,4950448.7719669556,Não Fundef,24,20 anos ou mais,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_APROX_14.4%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1546779720254010000,Juros/Correção Monetária - Crédito Tributário - Direito Tributário,58365129,NAO_IDENTIFICADO,PENDENTE,,,0154677-97.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0834341,Tribunal Regional Federal da 2a. Região,"2023-07-04 00:00:00,000","2024-09-23 00:00:00,000",12,Não,33909100,5962922.6,6150896.0424844222,Não Fundef,1,Até 5 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_2.2%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1667457920254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,58080658,NAO_IDENTIFICADO,PENDENTE,,,0166745-79.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0810925,Tribunal Regional Federal da 1a. Região,"2003-02-04 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,5665444.9,5844040.7417536424,Não Fundef,22,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_2.5%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,6073053220244010000,Entidades sem Fins Lucrativos - Imunidade Tributária - Limitações ao Poder de Tributar,55546702,NAO_IDENTIFICADO,PENDENTE,,,0607305-32.2024.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0810925,Tribunal Regional Federal da 1a. Região,"2003-02-04 00:00:00,000","2025-04-01 00:00:00,000",11,Não,31909100,5665444.9,5844040.7417536424,Não Fundef,22,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_2.0%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1683038620254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,55202428,NAO_IDENTIFICADO,PENDENTE,,,0168303-86.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0810546,Tribunal Regional Federal da 1a. Região,"2011-06-09 00:00:00,000","2025-04-01 00:00:00,000",41,Não,33909100,5178905.1,5342163.4022203125,Fundef,13,De 10 até 15 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_1.2%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1151772420254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,53453726,NAO_IDENTIFICADO,PENDENTE,,,0115177-24.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0810546,Tribunal Regional Federal da 1a. Região,"2011-06-09 00:00:00,000","2025-04-01 00:00:00,000",41,Não,33909100,5178905.1,5342163.4022203125,Fundef,13,De 10 até 15 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-1.9%
12102,TRF - 1a. Região,28233,SUFRAMA,2026,1477103620254010000,Taxa de Guia de Importação - Taxas Federais - Taxas - Direito Tributário,53295167,IDENTIFICADO_PRC,PRC,0147710-36.2025.4.01.9198,0000902-54.2001.4.01.3200/AM,0147710-36.2025.4.01.9198,prefix16_exato,04407029000143,,TRF1,0807080,Tribunal Regional Federal da 1a. Região,"2001-02-02 00:00:00,000","2025-03-31 00:00:00,000",12,Não,33909100,4386186.2,4524455.0615464617,Não Fundef,24,20 anos ou mais,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_APROX_17.7%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,7291919520244010000,PIS - Contribuição Social - Contribuições - Direito Tributário,52477730,NAO_IDENTIFICADO,PENDENTE,,,0729191-95.2024.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0810546,Tribunal Regional Federal da 1a. Região,"2011-06-09 00:00:00,000","2025-04-01 00:00:00,000",41,Não,33909100,5178905.1,5342163.4022203125,Fundef,13,De 10 até 15 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_1.3%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1460804220254010000,PIS - Importação - Contribuição Social - Contribuições - Tributário - Direito Tributário,50266354,NAO_IDENTIFICADO,PENDENTE,,,0146080-42.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0921402,Tribunal Regional Federal da 5a. Região,"2003-11-03 00:00:00,000","2025-03-31 00:00:00,000",41,Não,33909100,4999933.2,5157549.6439558808,Fundef,21,20 anos ou mais,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.5%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1476705420254010000,Cofins - Contribuição Social - Contribuições - Direito Tributário,47389952,NAO_IDENTIFICADO,PENDENTE,,,0147670-54.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0920997,Tribunal Regional Federal da 5a. Região,"1993-08-17 00:00:00,000","2025-03-28 00:00:00,000",12,Não,33909100,4805177.2,4956654.21230126,Não Fundef,31,20 anos ou mais,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_1.4%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1611543920254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,46600785,NAO_IDENTIFICADO,PENDENTE,,,0161154-39.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0797488,Tribunal Regional Federal da 1a. Região,"2011-12-13 00:00:00,000","2025-02-07 00:00:00,000",12,Não,33909100,4553470.7,4697012.9896032484,Não Fundef,13,De 10 até 15 anos,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_2.3%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1324467620254010000,Entidades sem Fins Lucrativos - Imunidade Tributária - Limitações ao Poder de Tributar,44020553,NAO_IDENTIFICADO,PENDENTE,,,0132446-76.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0812142,Tribunal Regional Federal da 1a. Região,"1998-05-12 00:00:00,000","2025-04-02 00:00:00,000",11,Não,31909100,4393012.4,4531496.4486953085,Não Fundef,26,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.2%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1601298820254010000,Reajuste da Tabela do SUS - Saúde - Serviços - Administrativo,44010906,NAO_IDENTIFICADO,PENDENTE,,,0160129-88.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0812142,Tribunal Regional Federal da 1a. Região,"1998-05-12 00:00:00,000","2025-04-02 00:00:00,000",11,Não,31909100,4393012.4,4531496.4486953085,Não Fundef,26,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.2%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,7332477420244010000,Crédito Presumido - Crédito Tributário - Direito Tributário,43901882,NAO_IDENTIFICADO,PENDENTE,,,0733247-74.2024.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0812142,Tribunal Regional Federal da 1a. Região,"1998-05-12 00:00:00,000","2025-04-02 00:00:00,000",11,Não,31909100,4393012.4,4531496.4486953085,Não Fundef,26,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.1%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1251994420254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,43874447,NAO_IDENTIFICADO,PENDENTE,,,0125199-44.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0812142,Tribunal Regional Federal da 1a. Região,"1998-05-12 00:00:00,000","2025-04-02 00:00:00,000",11,Não,31909100,4393012.4,4531496.4486953085,Não Fundef,26,20 anos ou mais,Pessoal,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_0.1%
12102,TRF - 1a. Região,71103,EFU - Sentenças Judiciais,2026,1469716320254010000,FUNDEF/Fundo de Manutenção e Desenvolvimento do Ensino Fundamental e,42575536,NAO_IDENTIFICADO,PENDENTE,,,0146971-63.2025.4.01.9198,,,UO generica EFU - sem CNPJ especifico para busca,NAO_TESTADO,0921819,Tribunal Regional Federal da 5a. Região,"2003-11-03 00:00:00,000","2025-03-31 00:00:00,000",41,Não,33909100,4129274.2,4259444.2421763167,Fundef,21,20 anos ou mais,OCC,Acima de R$ 1 milhão e até R$ 10 milhões,MATCH_VALOR_-2.0%
